Game,PlayerID,Health,ActionType,ActionString,HeuristicValue
0,2,69,TOVPlayerAttack,Default Attack against 176,8.129993262053002
0,2,69,TOVPlayerAttack,Default Attack against 176,8.211993262053001
0,0,83,TOVPlayerAttack,Default Attack against 177,10.254993262053002
0,2,69,TOVPlayerMove,Moved from tile [2, 6] in direction [-1, 0].,10.273993262053002
0,1,35,TOVPlayerMove,Moved from tile [2, 6] in direction [1, 0].,10.361743262053002
0,0,83,TOVPlayerMove,Moved from tile [1, 6] in direction [0, 1].,10.244997521247825
0,2,69,TOVPlayerMove,Moved from tile [3, 6] in direction [0, -1].,10.263981684361113
0,1,35,TOVPlayerMove,Moved from tile [2, 7] in direction [0, 1].,10.371731684361112
0,0,83,TOVPlayerMove,Moved from tile [2, 8] in direction [0, 1].,10.274950212931632
0,2,67,TOVPlayerAttack,Default Attack against 236,10.293950212931632
0,1,35,TOVPlayerAttack,Default Attack against 237,10.381700212931632
0,1,35,TOVPlayerAttack,Default Attack against 235,10.388700212931631
0,2,60,TOVPlayerAttack,Default Attack against 237,10.300950212931632
0,0,75,TOVPlayerAttack,Default Attack against 236,10.281950212931632
0,1,35,TOVPlayerAttack,Default Attack against 235,10.470700212931632
0,1,35,TOVPlayerAttack,Default Attack against 236,10.552700212931631
0,2,60,TOVPlayerAttack,Default Attack against 235,12.277950212931632
0,1,35,TOVPlayerMove,Moved from tile [2, 8] in direction [0, 1].,12.604700212931633
0,0,58,TOVPlayerMove,Moved from tile [2, 8] in direction [0, 1].,12.258950212931632
0,2,60,TOVPlayerMove,Moved from tile [2, 9] in direction [0, 1].,12.787864664716764
0,1,35,TOVPlayerMove,Moved from tile [2, 9] in direction [0, 1].,13.114614664716765
0,0,58,TOVPlayerMove,Moved from tile [2, 9] in direction [0, 1].,12.768864664716764
0,2,60,TOVPlayerMove,Moved from tile [2, 10] in direction [1, 0].,12.547864664716764
0,2,60,TOVPlayerMove,Moved from tile [1, 10] in direction [-1, 0].,12.807950212931631
0,0,58,TOVPlayerAttack,Default Attack against 287,12.788950212931631
0,1,35,TOVPlayerAttack,Default Attack against 287,13.134700212931632
0,2,57,TOVPlayerAttack,Default Attack against 287,14.75495021293163
0,1,35,TOVPlayerMove,Moved from tile [1, 10] in direction [0, 1].,15.15670021293163
0,0,58,TOVPlayerMove,Moved from tile [1, 10] in direction [1, 0].,14.73595021293163
0,2,57,TOVPlayerMove,Moved from tile [1, 11] in direction [1, 0].,14.744864664716763
0,1,35,TOVPlayerMove,Moved from tile [2, 10] in direction [0, -1].,15.166614664716763
0,0,58,TOVPlayerMove,Moved from tile [2, 10] in direction [1, 0].,14.745864664716763
0,2,57,TOVPlayerMove,Moved from tile [1, 10] in direction [0, -1].,14.75495021293163
0,1,35,TOVPlayerMove,Moved from tile [3, 10] in direction [0, 1].,15.176614664716764
0,0,58,TOVPlayerMove,Moved from tile [2, 9] in direction [0, -1].,14.755864664716764
0,2,57,TOVPlayerMove,Moved from tile [1, 11] in direction [1, 0].,14.744864664716763
0,1,83,TOVPlayerMove,Moved from tile [3, 9] in direction [1, 0].,14.89763212055883
0,0,89,TOVPlayerMove,Moved from tile [3, 9] in direction [-1, 0].,14.265632120558829
0,2,89,TOVPlayerMove,Moved from tile [2, 11] in direction [0, 1].,15.754632120558828
0,1,83,TOVPlayerMove,Moved from tile [2, 9] in direction [1, 0].,14.887864664716766
0,0,89,TOVPlayerMove,Moved from tile [3, 10] in direction [0, -1].,14.255864664716764
0,2,89,TOVPlayerMove,Moved from tile [3, 11] in direction [0, -1].,14.764864664716763
0,1,83,TOVPlayerMove,Moved from tile [2, 8] in direction [0, 1].,14.877950212931632
0,0,89,TOVPlayerMove,Moved from tile [3, 9] in direction [0, 1].,14.265632120558829
0,2,89,TOVPlayerMove,Moved from tile [3, 12] in direction [0, -1].,14.754632120558828
0,1,83,TOVPlayerMove,Moved from tile [2, 9] in direction [1, 0].,14.887864664716766
0,0,89,TOVPlayerMove,Moved from tile [3, 8] in direction [0, -1].,14.255864664716764
0,2,89,TOVPlayerMove,Moved from tile [4, 12] in direction [1, 0].,14.764864664716763
0,1,83,TOVPlayerMove,Moved from tile [2, 8] in direction [1, 0].,14.877950212931632
0,0,89,TOVPlayerMove,Moved from tile [4, 8] in direction [0, -1].,14.265632120558829
0,2,89,TOVPlayerMove,Moved from tile [5, 12] in direction [1, 0].,14.524950212931632
0,1,83,TOVPlayerMove,Moved from tile [2, 7] in direction [-1, 0].,14.877981684361112
0,0,89,TOVPlayerMove,Moved from tile [5, 8] in direction [1, 0].,14.275632120558829
0,2,89,TOVPlayerMove,Moved from tile [4, 12] in direction [0, 1].,14.764864664716763
0,1,83,TOVPlayerMove,Moved from tile [3, 7] in direction [0, -1].,14.887950212931633
0,0,89,TOVPlayerMove,Moved from tile [5, 9] in direction [1, 0].,14.785632120558828
0,0,89,TOVPlayerMove,Moved from tile [6, 9] in direction [1, 0].,14.295632120558828
0,1,83,TOVPlayerAttack,Default Attack against 262,14.92763212055883
0,0,85,TOVPlayerAttack,Default Attack against 263,14.30263212055883
0,1,83,TOVPlayerAttack,Default Attack against 262,14.93463212055883
0,1,83,TOVPlayerAttack,Default Attack against 262,15.016632120558828
0,0,85,TOVPlayerAttack,Default Attack against 262,14.30963212055883
0,1,83,TOVPlayerAttack,Default Attack against 263,17.006632120558827
0,2,73,TOVPlayerMove,Moved from tile [7, 9] in direction [1, 0].,16.814864664716765
0,0,85,TOVPlayerAttack,Default Attack against 266,16.891864664716763
0,1,83,TOVPlayerAttack,Default Attack against 266,19.506864664716762
0,0,85,TOVPlayerMove,Moved from tile [7, 8] in direction [0, -1].,18.72363212055883
0,1,83,TOVPlayerAttack,Default Attack against 244,19.26663212055883
0,1,83,TOVPlayerAttack,Default Attack against 244,19.27363212055883
0,2,66,TOVPlayerAttack,Default Attack against 244,20.55163212055883
0,1,95,TOVPlayerMove,Moved from tile [7, 8] in direction [1, 0].,21.08563212055883
0,0,96,TOVPlayerMove,Moved from tile [7, 8] in direction [0, 1].,20.46063212055883
0,2,91,TOVPlayerMove,Moved from tile [8, 8] in direction [0, -1].,21.81186466471676
0,0,95,TOVPlayerMove,Moved from tile [8, 7] in direction [0, -1].,20.730864664716766
0,0,95,TOVPlayerAttack,Default Attack against 212,20.737864664716763
0,1,95,TOVPlayerAttack,Default Attack against 212,21.355864664716766
0,2,91,TOVPlayerAttack,Default Attack against 212,23.56186466471676
0,0,95,TOVPlayerMove,Moved from tile [9, 7] in direction [1, 0].,22.99463212055883
0,2,91,TOVPlayerAttack,Default Attack against 215,23.821632120558828
0,1,95,TOVPlayerAttack,Default Attack against 215,23.687632120558828
0,2,91,TOVPlayerAttack,Default Attack against 215,25.80863212055883
0,1,95,TOVPlayerMove,Moved from tile [9, 7] in direction [-1, 0].,25.74963212055883
0,0,95,TOVPlayerMove,Moved from tile [9, 7] in direction [0, -1].,24.981632120558828
0,2,91,TOVPlayerMove,Moved from tile [8, 7] in direction [-1, 0].,24.558864664716765
0,1,98,TOVPlayerMove,Moved from tile [9, 6] in direction [0, -1].,25.259864664716762
0,0,98,TOVPlayerMove,Moved from tile [10, 6] in direction [1, 0].,24.501632120558828
0,2,97,TOVPlayerAttack,Default Attack against 191,25.32863212055883
0,1,98,TOVPlayerAttack,Default Attack against 190,25.26963212055883
0,1,98,TOVPlayerAttack,Default Attack against 191,25.27663212055883
0,0,94,TOVPlayerAttack,Default Attack against 190,24.50863212055883
0,1,98,TOVPlayerAttack,Default Attack against 191,27.338632120558827
0,0,94,TOVPlayerMove,Moved from tile [10, 6] in direction [-1, 0].,26.57063212055883
0,2,97,TOVPlayerMove,Moved from tile [10, 6] in direction [-1, 0].,27.315632120558828
0,1,98,TOVPlayerMove,Moved from tile [9, 6] in direction [0, 1].,27.34886466471676
0,0,94,TOVPlayerMove,Moved from tile [9, 6] in direction [1, 0].,26.580864664716763
0,2,97,TOVPlayerMove,Moved from tile [9, 5] in direction [0, -1].,27.135950212931633
0,0,94,TOVPlayerUseCard,Played the card: null,26.590950212931634
0,1,94,TOVPlayerUseCard,Played the card: null,27.378950212931635
0,1,86,TOVPlayerUseCard,Played the card: null,27.418950212931634
0,0,92,TOVPlayerAttack,Default Attack against 159,26.590950212931634
0,1,86,TOVPlayerUseCard,Played the card: null,27.427950212931634
0,2,79,TOVPlayerAttack,Default Attack against 160,27.135950212931633
0,2,73,TOVPlayerAttack,Default Attack against 159,27.219950212931636
0,0,92,TOVPlayerAttack,Default Attack against 161,28.580950212931633
0,2,73,TOVPlayerMove,Moved from tile [8, 5] in direction [-1, 0].,29.303981684361112
0,0,92,TOVPlayerAttack,Default Attack against 155,28.59098168436111
0,1,86,TOVPlayerAttack,Default Attack against 156,29.51198168436111
0,1,82,TOVPlayerAttack,Default Attack against 155,29.54098168436111
0,0,90,TOVPlayerAttack,Default Attack against 156,28.59998168436111
0,1,82,TOVPlayerAttack,Default Attack against 155,31.61498168436111
0,0,90,TOVPlayerMove,Moved from tile [7, 5] in direction [-1, 0].,30.68398168436111
0,2,73,TOVPlayerAttack,Default Attack against 152,31.312981684361112
0,1,74,TOVPlayerAttack,Default Attack against 152,31.66498168436111
0,1,74,TOVPlayerAttack,Default Attack against 151,31.67398168436111
0,2,72,TOVPlayerAttack,Default Attack against 151,33.376981684361105
0,1,74,TOVPlayerMove,Moved from tile [7, 5] in direction [-1, 0].,33.73798168436111
0,0,90,TOVPlayerMove,Moved from tile [7, 5] in direction [-1, 0].,32.672981684361105
0,2,72,TOVPlayerMove,Moved from tile [6, 5] in direction [0, -1].,32.58695021293163
0,0,90,TOVPlayerMove,Moved from tile [6, 4] in direction [0, -1].,32.69295021293163
0,1,74,TOVPlayerAttack,Default Attack against 111,33.75795021293163
0,2,72,TOVPlayerAttack,Default Attack against 111,34.58695021293163
0,0,90,TOVPlayerMove,Moved from tile [5, 4] in direction [-1, 0].,34.70186466471676
0,1,74,TOVPlayerAttack,Default Attack against 107,35.84186466471676
0,0,87,TOVPlayerAttack,Default Attack against 106,34.71086466471676
0,2,58,TOVPlayerAttack,Default Attack against 107,34.59686466471676
0,2,58,TOVPlayerAttack,Default Attack against 106,34.60586466471676
0,0,73,TOVPlayerAttack,Default Attack against 108,34.71986466471676
0,2,58,TOVPlayerAttack,Default Attack against 106,34.61486466471676
0,1,68,TOVPlayerAttack,Default Attack against 107,35.88086466471676
0,2,50,TOVPlayerAttack,Default Attack against 108,36.68886466471676
0,2,50,TOVPlayerMove,Moved from tile [5, 5] in direction [0, 1].,36.69895021293163
0,0,73,TOVPlayerAttack,Default Attack against 146,36.80395021293163
0,0,73,TOVPlayerAttack,Default Attack against 147,36.81295021293163
0,0,73,TOVPlayerAttack,Default Attack against 145,36.82195021293163
0,1,56,TOVPlayerAttack,Default Attack against 147,38.02495021293163
0,2,44,TOVPlayerAttack,Default Attack against 145,36.55115021293163
0,0,73,TOVPlayerAttack,Default Attack against 146,38.885950212931625
0,2,44,TOVPlayerMove,Moved from tile [5, 5] in direction [0, 1].,38.615150212931624
0,1,56,TOVPlayerMove,Moved from tile [5, 5] in direction [0, 1].,40.08895021293163
0,0,73,TOVPlayerMove,Moved from tile [5, 6] in direction [0, 1].,38.89595021293163
0,0,73,TOVPlayerMove,Moved from tile [6, 6] in direction [1, 0].,38.90586466471676
0,2,44,TOVPlayerAttack,Default Attack against 183,38.63506466471676
0,1,56,TOVPlayerAttack,Default Attack against 183,40.10886466471676
0,1,56,TOVPlayerAttack,Default Attack against 184,40.11786466471676
0,0,73,TOVPlayerAttack,Default Attack against 183,38.91486466471676
0,1,56,TOVPlayerAttack,Default Attack against 184,42.16186466471676
0,0,73,TOVPlayerMove,Moved from tile [6, 6] in direction [0, 1].,40.958864664716764
0,2,36,TOVPlayerMove,Moved from tile [6, 6] in direction [0, -1].,40.556064664716764
0,1,56,TOVPlayerMove,Moved from tile [6, 7] in direction [0, -1].,42.15163212055883
0,0,73,TOVPlayerMove,Moved from tile [6, 5] in direction [0, -1].,40.96895021293163
0,2,36,TOVPlayerMove,Moved from tile [6, 5] in direction [0, 1].,40.56615021293163
0,1,56,TOVPlayerMove,Moved from tile [6, 6] in direction [1, 0].,42.16186466471676
0,0,73,TOVPlayerMove,Moved from tile [6, 6] in direction [0, -1].,40.958864664716764
0,2,36,TOVPlayerMove,Moved from tile [7, 5] in direction [1, 0].,40.57618168436111
0,1,56,TOVPlayerMove,Moved from tile [6, 5] in direction [0, -1].,42.17195021293163
0,0,73,TOVPlayerMove,Moved from tile [7, 6] in direction [0, 1].,40.96895021293163
0,2,36,TOVPlayerMove,Moved from tile [7, 4] in direction [1, 0].,40.586181684361115
0,1,56,TOVPlayerMove,Moved from tile [8, 4] in direction [1, 0].,42.20198168436111
0,0,73,TOVPlayerAttack,Default Attack against 117,40.99898168436111
0,2,36,TOVPlayerAttack,Default Attack against 116,40.59618168436111
0,2,32,TOVPlayerAttack,Default Attack against 115,40.57878168436111
0,0,69,TOVPlayerAttack,Default Attack against 115,41.00798168436111
0,2,32,TOVPlayerAttack,Default Attack against 116,40.66278168436111
0,0,69,TOVPlayerAttack,Default Attack against 117,43.08198168436111
0,0,69,TOVPlayerMove,Moved from tile [9, 4] in direction [1, 0].,43.09195021293163
0,1,44,TOVPlayerAttack,Default Attack against 122,44.11415021293163
0,1,44,TOVPlayerAttack,Default Attack against 120,44.12315021293163
0,0,69,TOVPlayerAttack,Default Attack against 121,43.10095021293163
0,1,44,TOVPlayerAttack,Default Attack against 121,44.13215021293163
0,1,44,TOVPlayerAttack,Default Attack against 120,44.21615021293163
0,0,58,TOVPlayerAttack,Default Attack against 120,43.18495021293163
0,1,44,TOVPlayerAttack,Default Attack against 122,46.20615021293163
0,0,58,TOVPlayerMove,Moved from tile [9, 3] in direction [0, -1].,45.26886466471676
0,2,9,TOVPlayerAttack,Default Attack against 86,44.56381466471676
0,1,44,TOVPlayerAttack,Default Attack against 87,46.21606466471676
0,1,44,TOVPlayerAttack,Default Attack against 86,46.30006466471676
0,1,44,TOVPlayerAttack,Default Attack against 86,46.30006466471676
0,2,9,TOVPlayerAttack,Default Attack against 87,46.56281466471676
0,0,42,TOVPlayerMove,Moved from tile [10, 3] in direction [1, 0].,47.10943212055883
0,1,40,TOVPlayerAttack,Default Attack against 90,48.38063212055883
0,1,40,TOVPlayerAttack,Default Attack against 90,48.464632120558825
0,0,42,TOVPlayerAttack,Default Attack against 91,47.11843212055883
0,1,40,TOVPlayerAttack,Default Attack against 91,50.45363212055882
0,0,42,TOVPlayerMove,Moved from tile [10, 3] in direction [0, -1].,49.18243212055882
0,2,2,TOVPlayerMove,Moved from tile [10, 3] in direction [0, 1].,48.486432120558824
0,1,40,TOVPlayerMove,Moved from tile [10, 2] in direction [0, 1].,50.453864664716754
0,0,42,TOVPlayerMove,Moved from tile [10, 4] in direction [1, 0].,49.182664664716754
0,2,2,TOVPlayerMove,Moved from tile [10, 4] in direction [0, 1].,48.486664664716756
0,1,40,TOVPlayerMove,Moved from tile [11, 2] in direction [1, 0].,50.96363212055883
0,1,40,TOVPlayerMove,Moved from tile [11, 1] in direction [0, -1].,50.47386466471676
0,2,2,TOVPlayerAttack,Default Attack against 44,48.50666466471676
0,0,42,TOVPlayerAttack,Default Attack against 44,51.16266466471676
0,2,2,TOVPlayerMove,Moved from tile [11, 1] in direction [1, 0].,50.55066466471676
0,1,40,TOVPlayerMove,Moved from tile [11, 1] in direction [0, 1].,52.44286466471676
0,0,42,TOVPlayerMove,Moved from tile [12, 1] in direction [1, 0].,51.672750212931625
0,2,2,TOVPlayerMove,Moved from tile [11, 2] in direction [0, 1].,51.06043212055883
0,1,40,TOVPlayerMove,Moved from tile [12, 1] in direction [1, 0].,52.952950212931626
0,0,42,TOVPlayerMove,Moved from tile [12, 2] in direction [0, -1].,51.682664664716754
0,2,75,TOVPlayerMove,Moved from tile [12, 2] in direction [1, 0].,51.050864664716755
0,1,85,TOVPlayerMove,Moved from tile [12, 0] in direction [0, 1].,52.62298168436111
0,0,85,TOVPlayerMove,Moved from tile [13, 2] in direction [0, 1].,52.34095021293163
0,2,75,TOVPlayerMove,Moved from tile [12, 3] in direction [-1, 0].,51.06063212055883
0,0,85,TOVPlayerMove,Moved from tile [12, 4] in direction [0, 1].,51.37086466471676
0,1,85,TOVPlayerAttack,Default Attack against 127,52.66286466471676
0,1,83,TOVPlayerAttack,Default Attack against 129,52.68186466471676
0,1,83,TOVPlayerAttack,Default Attack against 129,52.76586466471676
0,2,75,TOVPlayerAttack,Default Attack against 128,51.07086466471676
0,0,73,TOVPlayerAttack,Default Attack against 127,51.37986466471676
0,1,81,TOVPlayerAttack,Default Attack against 128,54.764864664716754
0,0,73,TOVPlayerMove,Moved from tile [12, 4] in direction [1, 0].,53.443864664716756
0,2,75,TOVPlayerMove,Moved from tile [12, 4] in direction [0, 1].,53.13486466471676
0,1,81,TOVPlayerMove,Moved from tile [13, 4] in direction [1, 0].,54.77495021293163
0,2,75,TOVPlayerMove,Moved from tile [14, 4] in direction [1, 0].,53.15498168436111
0,0,73,TOVPlayerAttack,Default Attack against 135,53.46398168436111
0,0,73,TOVPlayerAttack,Default Attack against 133,53.47298168436111
0,0,73,TOVPlayerAttack,Default Attack against 134,53.48198168436111
0,1,76,TOVPlayerAttack,Default Attack against 135,54.80998168436111
0,1,68,TOVPlayerAttack,Default Attack against 133,54.93398168436111
0,0,73,TOVPlayerAttack,Default Attack against 133,53.56598168436111
0,1,68,TOVPlayerAttack,Default Attack against 134,56.913981684361104
0,0,73,TOVPlayerMove,Moved from tile [14, 4] in direction [0, 1].,55.629981684361105
0,2,56,TOVPlayerMove,Moved from tile [14, 4] in direction [0, 1].,55.14398168436111
0,1,68,TOVPlayerMove,Moved from tile [14, 5] in direction [0, 1].,56.92398168436111
0,2,56,TOVPlayerMove,Moved from tile [14, 6] in direction [0, 1].,55.16395021293163
0,0,73,TOVPlayerAttack,Default Attack against 201,55.64995021293163
0,1,66,TOVPlayerAttack,Default Attack against 200,56.94395021293163
0,1,66,TOVPlayerAttack,Default Attack against 201,57.02795021293163
0,2,49,TOVPlayerAttack,Default Attack against 200,57.03290021293163
0,0,73,TOVPlayerMove,Moved from tile [14, 7] in direction [0, 1].,57.65898168436111
0,1,66,TOVPlayerAttack,Default Attack against 229,59.11198168436111
0,2,49,TOVPlayerAttack,Default Attack against 228,57.04293168436111
0,2,49,TOVPlayerAttack,Default Attack against 228,57.12693168436111
0,1,62,TOVPlayerAttack,Default Attack against 229,59.14098168436111
0,0,51,TOVPlayerAttack,Default Attack against 230,57.66798168436111
0,1,62,TOVPlayerAttack,Default Attack against 230,61.129981684361105
0,0,51,TOVPlayerMove,Moved from tile [14, 7] in direction [-1, 0].,59.73198168436111
0,2,49,TOVPlayerMove,Moved from tile [14, 7] in direction [-1, 0].,59.190931684361104
0,1,62,TOVPlayerMove,Moved from tile [13, 7] in direction [-1, 0].,61.13995021293163
0,2,49,TOVPlayerMove,Moved from tile [12, 7] in direction [-1, 0].,59.21081466471676
0,0,51,TOVPlayerAttack,Default Attack against 224,59.75186466471676
0,1,62,TOVPlayerAttack,Default Attack against 224,63.13986466471676
0,2,49,TOVPlayerMove,Moved from tile [12, 8] in direction [0, 1].,61.21990021293163
0,0,51,TOVPlayerAttack,Default Attack against 251,61.83595021293163
0,1,62,TOVPlayerAttack,Default Attack against 251,65.12995021293165
0,0,51,TOVPlayerMove,Moved from tile [12, 8] in direction [0, 1].,63.89995021293163
0,2,49,TOVPlayerMove,Moved from tile [12, 8] in direction [-1, 0].,63.208900212931624
0,1,62,TOVPlayerMove,Moved from tile [12, 9] in direction [-1, 0].,65.13998168436112
0,2,49,TOVPlayerMove,Moved from tile [13, 9] in direction [1, 0].,63.228943262053
0,0,51,TOVPlayerAttack,Default Attack against 279,63.919993262053005
0,1,62,TOVPlayerAttack,Default Attack against 278,65.149993262053
0,1,62,TOVPlayerAttack,Default Attack against 279,65.158993262053
0,2,39,TOVPlayerAttack,Default Attack against 280,63.181943262053004
0,0,43,TOVPlayerAttack,Default Attack against 278,63.766543262053005
0,0,43,TOVPlayerAttack,Default Attack against 280,63.850543262053
0,0,43,TOVPlayerAttack,Default Attack against 280,63.850543262053
0,1,50,TOVPlayerAttack,Default Attack against 280,65.22799326205299
0,2,39,TOVPlayerAttack,Default Attack against 279,65.255943262053
0,1,50,TOVPlayerMove,Moved from tile [14, 9] in direction [1, 0].,67.31199752124782
0,0,43,TOVPlayerAttack,Default Attack against 283,65.85054752124782
0,1,50,TOVPlayerAttack,Default Attack against 283,69.28099752124781
0,0,43,TOVPlayerMove,Moved from tile [14, 9] in direction [-1, 0].,67.89454752124782
0,2,39,TOVPlayerMove,Moved from tile [14, 9] in direction [0, 1].,67.22594752124782
0,1,50,TOVPlayerMove,Moved from tile [13, 9] in direction [0, -1].,69.290993262053
0,0,43,TOVPlayerMove,Moved from tile [14, 10] in direction [1, 0].,67.884543262053
0,2,39,TOVPlayerMove,Moved from tile [14, 8] in direction [-1, 0].,67.225943262053
0,1,50,TOVPlayerMove,Moved from tile [14, 9] in direction [0, 1].,69.28099752124781
0,0,43,TOVPlayerMove,Moved from tile [13, 10] in direction [0, -1].,67.89453168436111
0,2,39,TOVPlayerMove,Moved from tile [14, 9] in direction [-1, 0].,67.22594752124782
0,1,50,TOVPlayerMove,Moved from tile [14, 8] in direction [-1, 0].,69.28099326205299
0,0,43,TOVPlayerMove,Moved from tile [12, 10] in direction [-1, 0].,67.90450021293164
0,2,39,TOVPlayerMove,Moved from tile [13, 9] in direction [0, 1].,67.235943262053
0,1,50,TOVPlayerMove,Moved from tile [13, 8] in direction [1, 0].,69.29098168436111
0,0,43,TOVPlayerMove,Moved from tile [12, 11] in direction [-1, 0].,67.89450021293163
0,2,39,TOVPlayerMove,Moved from tile [14, 9] in direction [-1, 0].,67.22594752124782
0,1,50,TOVPlayerMove,Moved from tile [12, 8] in direction [-1, 0].,69.30095021293164
0,0,43,TOVPlayerMove,Moved from tile [11, 11] in direction [0, -1].,67.90450021293164
0,2,39,TOVPlayerMove,Moved from tile [13, 9] in direction [-1, 0].,67.235943262053
0,1,50,TOVPlayerMove,Moved from tile [12, 7] in direction [0, 1].,69.31086466471676
0,2,39,TOVPlayerMove,Moved from tile [12, 6] in direction [0, -1].,67.26558212055883
0,0,43,TOVPlayerAttack,Default Attack against 196,67.93418212055883
0,1,50,TOVPlayerAttack,Default Attack against 196,69.32063212055883
0,1,43,TOVPlayerAttack,Default Attack against 195,69.20218212055883
0,2,39,TOVPlayerAttack,Default Attack against 195,69.25458212055884
0,1,43,TOVPlayerMove,Moved from tile [12, 6] in direction [-1, 0].,71.26653168436113
0,0,39,TOVPlayerMove,Moved from tile [12, 6] in direction [0, 1].,69.97493168436112
0,2,39,TOVPlayerMove,Moved from tile [11, 6] in direction [-1, 0].,70.06490021293163
