Game,PlayerID,Health,ActionType,ActionString,HeuristicValue
2,0,75,TOVPlayerMove,Moved from tile [5, 8] in direction [-1, 0].,13.406
2,2,-1,TOVPlayerMove,Moved from tile [1, 5] in direction [0, 1].,11.677950000000001
2,0,75,TOVPlayerMove,Moved from tile [5, 9] in direction [0, 1].,13.396
2,2,-1,TOVPlayerMove,Moved from tile [1, 5] in direction [1, 0].,11.677950000000001
2,0,75,TOVPlayerMove,Moved from tile [6, 9] in direction [0, -1].,13.406
2,2,-1,TOVPlayerMove,Moved from tile [1, 5] in direction [1, 0].,11.677950000000001
2,0,75,TOVPlayerMove,Moved from tile [7, 9] in direction [-1, 0].,13.404
2,2,-1,TOVPlayerMove,Moved from tile [1, 5] in direction [1, 0].,11.677950000000001
2,0,75,TOVPlayerMove,Moved from tile [8, 9] in direction [1, 0].,13.395
2,2,-1,TOVPlayerMove,Moved from tile [1, 5] in direction [1, 0].,11.677950000000001
2,0,75,TOVPlayerMove,Moved from tile [9, 9] in direction [1, 0].,13.386000000000001
2,2,-1,TOVPlayerMove,Moved from tile [1, 5] in direction [-1, 0].,11.677950000000001
2,0,75,TOVPlayerMove,Moved from tile [8, 9] in direction [-1, 0].,13.395
2,2,-1,TOVPlayerMove,Moved from tile [1, 5] in direction [0, -1].,11.677950000000001
2,0,75,TOVPlayerMove,Moved from tile [8, 8] in direction [-1, 0].,13.406
2,0,75,TOVPlayerMove,Moved from tile [7, 8] in direction [-1, 0].,13.415
2,1,-2,TOVPlayerUseCard,Played the card: null,12.4358
2,2,-1,TOVPlayerMove,Moved from tile [1, 5] in direction [0, 0].,11.677950000000001
2,1,-2,TOVPlayerMove,Moved from tile [0, 4] in direction [0, 0].,12.4358
2,2,-1,TOVPlayerMove,Moved from tile [1, 5] in direction [0, 0].,11.677950000000001
2,0,58,TOVPlayerMove,Moved from tile [7, 8] in direction [0, 0].,13.415
2,0,55,TOVPlayerAttack,Default Attack against 2544,13.415
2,2,-1,TOVPlayerAttack,Default Attack against 2543,12.677950000000001
2,0,55,TOVPlayerMove,Moved from tile [7, 8] in direction [-1, 0].,14.495
2,0,55,TOVPlayerMove,Moved from tile [6, 8] in direction [-1, 0].,14.504
2,1,-2,TOVPlayerUseCard,Played the card: null,13.4358
2,2,-1,TOVPlayerMove,Moved from tile [1, 5] in direction [0, 0].,12.677950000000001
2,1,-2,TOVPlayerMove,Moved from tile [0, 4] in direction [0, 0].,13.4358
2,0,44,TOVPlayerMove,Moved from tile [6, 8] in direction [0, 0].,14.347199999999999
2,1,-2,TOVPlayerUseCard,Played the card: null,13.4358
2,2,-1,TOVPlayerMove,Moved from tile [1, 5] in direction [0, 0].,12.677950000000001
2,1,-2,TOVPlayerMove,Moved from tile [0, 4] in direction [0, 0].,13.4358
2,0,33,TOVPlayerMove,Moved from tile [6, 8] in direction [0, 0].,14.27955
2,1,-2,TOVPlayerAttack,Default Attack against 2539,13.4358
2,0,22,TOVPlayerMove,Moved from tile [6, 8] in direction [0, 0].,14.1998
2,2,-1,TOVPlayerAttack,Default Attack against 2540,13.677950000000001
2,0,22,TOVPlayerMove,Moved from tile [6, 8] in direction [0, 1].,15.2698
2,2,-1,TOVPlayerMove,Moved from tile [1, 5] in direction [0, 1].,13.677950000000001
2,0,22,TOVPlayerMove,Moved from tile [6, 9] in direction [1, 0].,15.2588
2,2,-1,TOVPlayerMove,Moved from tile [1, 5] in direction [1, 0].,13.677950000000001
2,0,22,TOVPlayerMove,Moved from tile [7, 9] in direction [-1, 0].,15.2698
2,2,-1,TOVPlayerMove,Moved from tile [1, 5] in direction [0, -1].,13.677950000000001
2,0,22,TOVPlayerMove,Moved from tile [7, 8] in direction [0, 1].,15.2808
2,2,-1,TOVPlayerMove,Moved from tile [1, 5] in direction [1, 0].,13.677950000000001
2,0,22,TOVPlayerMove,Moved from tile [8, 8] in direction [1, 0].,15.2818
2,2,-1,TOVPlayerMove,Moved from tile [1, 5] in direction [-1, 0].,13.667950000000001
2,0,22,TOVPlayerMove,Moved from tile [7, 8] in direction [1, 0].,15.2808
2,0,22,TOVPlayerMove,Moved from tile [7, 7] in direction [0, -1].,15.2898
2,2,-1,TOVPlayerUseCard,Played the card: null,13.667950000000001
2,1,-2,TOVPlayerMove,Moved from tile [2, 6] in direction [0, 0].,14.4498
2,0,19,TOVPlayerMove,Moved from tile [7, 7] in direction [0, 0].,15.26595
2,2,-1,TOVPlayerAttack,Default Attack against 2525,14.667950000000001
2,0,19,TOVPlayerMove,Moved from tile [7, 7] in direction [0, 1].,16.347949999999997
2,0,19,TOVPlayerMove,Moved from tile [7, 6] in direction [0, -1].,16.336949999999998
3,2,100,TOVPlayerMove,Moved from tile [0, 0] in direction [1, 0].,-0.028
3,1,100,TOVPlayerMove,Moved from tile [0, 0] in direction [1, 0].,-0.028
3,0,100,TOVPlayerMove,Moved from tile [1, 0] in direction [0, 1].,-0.017
3,0,100,TOVPlayerMove,Moved from tile [1, 1] in direction [0, 1].,-0.006
3,1,100,TOVPlayerUseCard,Played the card: null,-0.006
3,2,100,TOVPlayerUseCard,Played the card: null,-0.006
3,2,100,TOVPlayerUseCard,Played the card: null,-0.006
3,0,100,TOVPlayerAttack,Default Attack against 3745,-0.006
3,2,96,TOVPlayerUseCard,Played the card: null,-0.001
3,1,96,TOVPlayerUseCard,Played the card: null,0.014
3,0,100,TOVPlayerAttack,Default Attack against 3745,0.974
3,2,86,TOVPlayerMove,Moved from tile [1, 1] in direction [-1, 0].,0.9789999999999999
3,1,96,TOVPlayerMove,Moved from tile [1, 1] in direction [0, 1].,1.074
3,0,100,TOVPlayerMove,Moved from tile [0, 1] in direction [0, 1].,0.963
3,2,86,TOVPlayerMove,Moved from tile [1, 2] in direction [0, 1].,0.9899999999999999
3,1,96,TOVPlayerMove,Moved from tile [2, 2] in direction [1, 0].,1.096
3,0,93,TOVPlayerAttack,Default Attack against 3764,0.996
3,2,86,TOVPlayerAttack,Default Attack against 3764,1.9709999999999999
3,1,96,TOVPlayerMove,Moved from tile [2, 2] in direction [-1, 0].,2.071
3,0,93,TOVPlayerMove,Moved from tile [2, 2] in direction [0, -1].,2.0460000000000003
3,2,86,TOVPlayerMove,Moved from tile [1, 2] in direction [-1, 0].,1.98
3,1,96,TOVPlayerMove,Moved from tile [2, 1] in direction [0, -1].,2.08
3,0,93,TOVPlayerMove,Moved from tile [1, 2] in direction [0, 1].,2.055
3,2,86,TOVPlayerMove,Moved from tile [1, 1] in direction [0, 1].,1.9689999999999999
3,1,96,TOVPlayerMove,Moved from tile [2, 2] in direction [1, 0].,2.071
3,0,93,TOVPlayerMove,Moved from tile [1, 3] in direction [1, 0].,2.0660000000000003
3,0,93,TOVPlayerMove,Moved from tile [1, 4] in direction [0, 1].,2.077
3,1,89,TOVPlayerAttack,Default Attack against 3802,2.137
3,1,88,TOVPlayerAttack,Default Attack against 3802,2.147
3,2,86,TOVPlayerUseCard,Played the card: null,2.002
3,1,88,TOVPlayerUseCard,Played the card: null,2.147
3,0,91,TOVPlayerAttack,Default Attack against 3801,2.082
3,0,91,TOVPlayerUseCard,Played the card: null,2.082
3,0,91,TOVPlayerAttack,Default Attack against 3801,2.0869999999999997
3,0,91,TOVPlayerAttack,Default Attack against 3802,2.167
3,0,91,TOVPlayerAttack,Default Attack against 3802,2.167
3,0,91,TOVPlayerAttack,Default Attack against 3802,2.167
3,0,91,TOVPlayerAttack,Default Attack against 3801,2.247
3,0,91,TOVPlayerAttack,Default Attack against 3801,2.247
3,0,91,TOVPlayerAttack,Default Attack against 3800,2.252
3,0,91,TOVPlayerAttack,Default Attack against 3802,2.252
3,0,91,TOVPlayerAttack,Default Attack against 3801,2.252
3,2,76,TOVPlayerAttack,Default Attack against 3800,2.972
3,1,79,TOVPlayerMove,Moved from tile [1, 4] in direction [0, 1].,3.1670000000000003
3,0,91,TOVPlayerMove,Moved from tile [1, 4] in direction [-1, 0].,3.302
3,2,76,TOVPlayerMove,Moved from tile [1, 5] in direction [0, -1].,2.983
3,1,79,TOVPlayerMove,Moved from tile [0, 4] in direction [1, 0].,3.156
3,0,91,TOVPlayerMove,Moved from tile [1, 3] in direction [0, -1].,3.291
3,2,76,TOVPlayerMove,Moved from tile [2, 5] in direction [0, -1].,3.0140000000000002
3,0,91,TOVPlayerMove,Moved from tile [2, 6] in direction [0, 1].,3.334
3,2,76,TOVPlayerAttack,Default Attack against 3832,3.004
3,1,79,TOVPlayerAttack,Default Attack against 3832,3.1990000000000003
3,0,91,TOVPlayerAttack,Default Attack against 3832,4.329
3,0,91,TOVPlayerMove,Moved from tile [2, 7] in direction [0, 1].,4.338
3,2,73,TOVPlayerAttack,Default Attack against 3854,4.008
3,1,82,TOVPlayerUseCard,Played the card: null,4.2780000000000005
3,1,82,TOVPlayerAttack,Default Attack against 3854,4.283
3,0,90,TOVPlayerAttack,Default Attack against 3854,4.343
3,2,73,TOVPlayerAttack,Default Attack against 3854,4.998
3,1,82,TOVPlayerMove,Moved from tile [2, 7] in direction [0, -1].,5.2780000000000005
3,0,90,TOVPlayerMove,Moved from tile [2, 7] in direction [0, -1].,5.413
3,2,73,TOVPlayerMove,Moved from tile [3, 7] in direction [1, 0].,5.0089999999999995
3,0,90,TOVPlayerAttack,Default Attack against 3857,5.4239999999999995
3,1,82,TOVPlayerAttack,Default Attack against 3858,5.289
3,1,82,TOVPlayerAttack,Default Attack against 3857,5.294
3,0,90,TOVPlayerAttack,Default Attack against 3858,5.428999999999999
3,1,76,TOVPlayerAttack,Default Attack against 3857,5.329
3,1,76,TOVPlayerAttack,Default Attack against 3858,5.334
3,0,90,TOVPlayerAttack,Default Attack against 3858,6.489
3,2,55,TOVPlayerMove,Moved from tile [3, 7] in direction [0, 1].,5.994
3,1,76,TOVPlayerMove,Moved from tile [3, 7] in direction [1, 0].,6.394
3,0,90,TOVPlayerMove,Moved from tile [3, 8] in direction [0, 1].,6.498
3,2,55,TOVPlayerMove,Moved from tile [4, 7] in direction [0, -1].,6.493
3,1,76,TOVPlayerMove,Moved from tile [3, 8] in direction [1, 0].,6.4030000000000005
3,0,90,TOVPlayerMove,Moved from tile [3, 7] in direction [1, 0].,6.489
3,2,55,TOVPlayerMove,Moved from tile [5, 7] in direction [0, 1].,6.002
3,1,76,TOVPlayerMove,Moved from tile [4, 8] in direction [0, 1].,6.392
3,0,90,TOVPlayerMove,Moved from tile [3, 8] in direction [1, 0].,6.498
3,0,90,TOVPlayerMove,Moved from tile [2, 8] in direction [-1, 0].,6.507
3,2,52,TOVPlayerAttack,Default Attack against 3870,6.012
3,1,71,TOVPlayerAttack,Default Attack against 3870,6.436999999999999
3,0,90,TOVPlayerAttack,Default Attack against 3869,6.512
3,2,52,TOVPlayerAttack,Default Attack against 3870,6.0169999999999995
3,1,63,TOVPlayerAttack,Default Attack against 3870,6.482
3,0,90,TOVPlayerAttack,Default Attack against 3870,6.592
3,2,52,TOVPlayerAttack,Default Attack against 3870,6.0169999999999995
3,1,63,TOVPlayerAttack,Default Attack against 3870,6.482
3,1,63,TOVPlayerAttack,Default Attack against 3869,6.487
3,1,63,TOVPlayerAttack,Default Attack against 3870,6.487
3,0,80,TOVPlayerAttack,Default Attack against 3870,6.592
3,0,80,TOVPlayerAttack,Default Attack against 3870,6.592
3,0,80,TOVPlayerAttack,Default Attack against 3869,6.5969999999999995
3,2,46,TOVPlayerAttack,Default Attack against 3870,5.8712
3,1,63,TOVPlayerAttack,Default Attack against 3870,6.487
3,0,80,TOVPlayerAttack,Default Attack against 3869,7.577
3,2,46,TOVPlayerMove,Moved from tile [2, 8] in direction [0, 1].,6.8512
3,1,63,TOVPlayerMove,Moved from tile [2, 8] in direction [0, 1].,7.547000000000001
3,0,80,TOVPlayerMove,Moved from tile [2, 9] in direction [0, 1].,7.566
3,2,46,TOVPlayerMove,Moved from tile [2, 9] in direction [1, 0].,6.8402
3,1,63,TOVPlayerMove,Moved from tile [2, 9] in direction [-1, 0].,7.5360000000000005
3,0,80,TOVPlayerMove,Moved from tile [3, 9] in direction [0, -1].,7.5569999999999995
3,2,46,TOVPlayerMove,Moved from tile [1, 9] in direction [0, -1].,6.849200000000001
3,1,63,TOVPlayerMove,Moved from tile [2, 8] in direction [-1, 0].,7.547000000000001
3,0,80,TOVPlayerMove,Moved from tile [3, 8] in direction [0, -1].,7.568
3,2,46,TOVPlayerMove,Moved from tile [0, 9] in direction [0, 1].,6.8382
3,1,63,TOVPlayerMove,Moved from tile [2, 7] in direction [1, 0].,7.558000000000001
3,0,80,TOVPlayerMove,Moved from tile [1, 7] in direction [-1, 0].,7.5969999999999995
3,1,63,TOVPlayerAttack,Default Attack against 3851,7.567
3,1,60,TOVPlayerAttack,Default Attack against 3851,7.587
3,0,80,TOVPlayerAttack,Default Attack against 3851,7.602
3,2,46,TOVPlayerAttack,Default Attack against 3851,7.8212
3,1,60,TOVPlayerMove,Moved from tile [1, 7] in direction [0, -1].,8.542
3,0,80,TOVPlayerMove,Moved from tile [1, 7] in direction [0, 1].,8.632
3,2,46,TOVPlayerMove,Moved from tile [1, 6] in direction [0, 1].,7.8322
3,1,60,TOVPlayerMove,Moved from tile [1, 8] in direction [1, 0].,8.541
3,0,80,TOVPlayerMove,Moved from tile [1, 8] in direction [-1, 0].,8.631
3,2,46,TOVPlayerMove,Moved from tile [2, 6] in direction [0, 1].,7.8431999999999995
3,1,60,TOVPlayerMove,Moved from tile [0, 8] in direction [1, 0].,8.529
3,0,80,TOVPlayerMove,Moved from tile [1, 9] in direction [1, 0].,8.619
3,2,46,TOVPlayerMove,Moved from tile [3, 6] in direction [1, 0].,8.353200000000001
3,1,60,TOVPlayerMove,Moved from tile [1, 8] in direction [1, 0].,8.54
3,0,80,TOVPlayerMove,Moved from tile [2, 9] in direction [0, -1].,8.629999999999999
3,2,46,TOVPlayerMove,Moved from tile [4, 6] in direction [1, 0].,8.3622
3,1,60,TOVPlayerMove,Moved from tile [1, 7] in direction [-1, 0].,8.541
3,0,80,TOVPlayerMove,Moved from tile [3, 9] in direction [0, 1].,8.641000000000002
3,2,46,TOVPlayerMove,Moved from tile [3, 6] in direction [1, 0].,8.353200000000001
3,1,60,TOVPlayerMove,Moved from tile [1, 8] in direction [1, 0].,8.54
3,0,80,TOVPlayerMove,Moved from tile [4, 9] in direction [0, 1].,8.651000000000002
3,2,46,TOVPlayerMove,Moved from tile [4, 6] in direction [0, -1].,8.3622
3,1,90,TOVPlayerMove,Moved from tile [1, 9] in direction [0, -1].,8.529
3,0,95,TOVPlayerMove,Moved from tile [4, 8] in direction [0, -1].,8.662
3,2,86,TOVPlayerMove,Moved from tile [4, 5] in direction [-1, 0].,8.009
3,1,90,TOVPlayerMove,Moved from tile [1, 8] in direction [0, -1].,8.54
3,0,95,TOVPlayerMove,Moved from tile [3, 8] in direction [0, -1].,8.652000000000001
3,2,86,TOVPlayerMove,Moved from tile [4, 4] in direction [0, -1].,7.998
3,1,90,TOVPlayerMove,Moved from tile [1, 7] in direction [0, 1].,8.541
3,0,95,TOVPlayerMove,Moved from tile [3, 7] in direction [0, -1].,8.653
3,2,86,TOVPlayerMove,Moved from tile [4, 5] in direction [0, -1].,8.009
3,1,90,TOVPlayerMove,Moved from tile [1, 6] in direction [0, 1].,8.552000000000001
3,0,95,TOVPlayerMove,Moved from tile [3, 6] in direction [-1, 0].,8.664000000000001
3,2,86,TOVPlayerMove,Moved from tile [4, 6] in direction [-1, 0].,8.008
3,1,90,TOVPlayerMove,Moved from tile [0, 6] in direction [0, 1].,8.541
3,0,95,TOVPlayerMove,Moved from tile [2, 6] in direction [1, 0].,8.653
3,2,86,TOVPlayerMove,Moved from tile [4, 7] in direction [1, 0].,7.997
3,1,90,TOVPlayerMove,Moved from tile [1, 6] in direction [0, -1].,8.552000000000001
3,0,95,TOVPlayerMove,Moved from tile [3, 6] in direction [1, 0].,8.664000000000001
3,2,86,TOVPlayerMove,Moved from tile [4, 6] in direction [0, 1].,8.008
3,1,90,TOVPlayerMove,Moved from tile [2, 6] in direction [0, -1].,8.563
3,0,95,TOVPlayerMove,Moved from tile [3, 7] in direction [1, 0].,8.653
3,2,86,TOVPlayerMove,Moved from tile [4, 5] in direction [0, -1].,8.009
3,1,90,TOVPlayerMove,Moved from tile [3, 6] in direction [-1, 0].,8.569
3,0,95,TOVPlayerMove,Moved from tile [3, 6] in direction [0, -1].,8.659
3,2,86,TOVPlayerMove,Moved from tile [3, 5] in direction [1, 0].,7.994
3,1,90,TOVPlayerMove,Moved from tile [3, 5] in direction [1, 0].,8.569
3,0,95,TOVPlayerMove,Moved from tile [4, 6] in direction [0, -1].,8.67
3,2,86,TOVPlayerMove,Moved from tile [5, 6] in direction [1, 0].,8.016
3,0,95,TOVPlayerUseCard,Played the card: null,8.681000000000001
3,1,90,TOVPlayerUseCard,Played the card: null,8.591000000000001
3,1,90,TOVPlayerUseCard,Played the card: null,8.591000000000001
3,1,90,TOVPlayerUseCard,Played the card: null,8.591000000000001
3,1,90,TOVPlayerAttack,Default Attack against 3837,8.6
3,0,95,TOVPlayerAttack,Default Attack against 3837,9.671000000000001
3,2,89,TOVPlayerMove,Moved from tile [5, 6] in direction [-1, 0].,9.006
3,1,90,TOVPlayerMove,Moved from tile [5, 6] in direction [0, 1].,9.674000000000001
3,0,95,TOVPlayerMove,Moved from tile [6, 6] in direction [1, 0].,9.682
3,1,87,TOVPlayerUseCard,Played the card: null,9.7
3,2,84,TOVPlayerAttack,Default Attack against 3840,9.017
3,0,95,TOVPlayerUseCard,Played the card: null,9.682
3,1,82,TOVPlayerAttack,Default Attack against 3842,9.734
3,1,82,TOVPlayerAttack,Default Attack against 3842,9.818
3,0,92,TOVPlayerAttack,Default Attack against 3842,9.690999999999999
3,2,87,TOVPlayerAttack,Default Attack against 3842,9.017
3,2,82,TOVPlayerAttack,Default Attack against 3842,9.017
3,1,82,TOVPlayerAttack,Default Attack against 3842,9.818
3,0,84,TOVPlayerAttack,Default Attack against 3841,9.690999999999999
3,0,84,TOVPlayerAttack,Default Attack against 3840,9.775
3,2,82,TOVPlayerAttack,Default Attack against 3841,9.997
3,1,79,TOVPlayerMove,Moved from tile [6, 6] in direction [1, 0].,10.822000000000001
3,0,84,TOVPlayerMove,Moved from tile [6, 6] in direction [-1, 0].,10.839
3,2,82,TOVPlayerMove,Moved from tile [7, 6] in direction [-1, 0].,10.008
3,1,79,TOVPlayerMove,Moved from tile [5, 6] in direction [-1, 0].,10.831000000000001
3,0,84,TOVPlayerMove,Moved from tile [5, 5] in direction [0, -1].,10.858
3,1,78,TOVPlayerAttack,Default Attack against 3822,10.846
3,1,78,TOVPlayerAttack,Default Attack against 3823,10.855
3,0,68,TOVPlayerAttack,Default Attack against 3821,10.867
3,2,82,TOVPlayerAttack,Default Attack against 3821,10.016
3,2,82,TOVPlayerAttack,Default Attack against 3822,10.1
3,0,68,TOVPlayerAttack,Default Attack against 3821,10.876000000000001
3,2,82,TOVPlayerAttack,Default Attack against 3823,11.164000000000001
3,1,61,TOVPlayerMove,Moved from tile [5, 5] in direction [1, 0].,11.929
3,0,68,TOVPlayerMove,Moved from tile [5, 5] in direction [0, -1].,11.940000000000001
3,2,82,TOVPlayerMove,Moved from tile [6, 5] in direction [0, 1].,11.165000000000001
3,1,61,TOVPlayerMove,Moved from tile [5, 4] in direction [0, 1].,11.94
3,0,68,TOVPlayerMove,Moved from tile [5, 6] in direction [0, 1].,11.930000000000001
3,2,82,TOVPlayerMove,Moved from tile [6, 6] in direction [0, 1].,11.165000000000001
3,1,61,TOVPlayerMove,Moved from tile [5, 5] in direction [1, 0].,11.929
3,0,68,TOVPlayerMove,Moved from tile [5, 7] in direction [0, -1].,11.941
3,2,82,TOVPlayerMove,Moved from tile [7, 6] in direction [-1, 0].,11.176
3,1,61,TOVPlayerMove,Moved from tile [5, 4] in direction [0, 1].,11.94
3,0,68,TOVPlayerMove,Moved from tile [4, 7] in direction [1, 0].,11.930000000000001
3,2,82,TOVPlayerMove,Moved from tile [7, 7] in direction [1, 0].,11.187000000000001
3,1,61,TOVPlayerMove,Moved from tile [6, 4] in direction [0, -1].,11.940999999999999
3,0,68,TOVPlayerMove,Moved from tile [5, 7] in direction [-1, 0].,11.941
3,2,82,TOVPlayerMove,Moved from tile [7, 6] in direction [0, -1].,11.176
3,1,61,TOVPlayerMove,Moved from tile [5, 4] in direction [0, -1].,11.94
3,0,68,TOVPlayerMove,Moved from tile [5, 6] in direction [1, 0].,11.930000000000001
3,2,82,TOVPlayerMove,Moved from tile [7, 5] in direction [1, 0].,11.166
3,1,61,TOVPlayerMove,Moved from tile [6, 4] in direction [-1, 0].,11.940999999999999
3,0,68,TOVPlayerMove,Moved from tile [6, 6] in direction [-1, 0].,11.941
3,2,82,TOVPlayerMove,Moved from tile [6, 5] in direction [0, 1].,11.165000000000001
3,1,61,TOVPlayerMove,Moved from tile [5, 4] in direction [-1, 0].,11.94
3,0,68,TOVPlayerMove,Moved from tile [6, 7] in direction [-1, 0].,11.952
3,2,82,TOVPlayerMove,Moved from tile [5, 5] in direction [1, 0].,11.164000000000001
3,1,61,TOVPlayerMove,Moved from tile [4, 4] in direction [-1, 0].,11.929
3,0,68,TOVPlayerMove,Moved from tile [7, 7] in direction [0, -1].,12.443000000000001
3,2,82,TOVPlayerMove,Moved from tile [4, 5] in direction [-1, 0].,11.153
3,1,61,TOVPlayerMove,Moved from tile [4, 3] in direction [1, 0].,12.44
3,0,68,TOVPlayerMove,Moved from tile [6, 7] in direction [0, 1].,11.952
3,2,82,TOVPlayerMove,Moved from tile [5, 5] in direction [0, -1].,11.164000000000001
3,1,61,TOVPlayerMove,Moved from tile [4, 4] in direction [0, 1].,11.929
3,0,68,TOVPlayerMove,Moved from tile [6, 6] in direction [0, 1].,11.941
3,2,82,TOVPlayerMove,Moved from tile [5, 6] in direction [-1, 0].,11.154000000000002
3,1,61,TOVPlayerMove,Moved from tile [4, 5] in direction [0, 1].,11.918
3,0,68,TOVPlayerMove,Moved from tile [5, 6] in direction [0, 1].,11.930000000000001
3,2,82,TOVPlayerMove,Moved from tile [5, 7] in direction [-1, 0].,11.165000000000001
3,1,61,TOVPlayerMove,Moved from tile [4, 6] in direction [1, 0].,11.908
3,0,68,TOVPlayerMove,Moved from tile [4, 6] in direction [-1, 0].,11.919
3,2,82,TOVPlayerMove,Moved from tile [6, 7] in direction [1, 0].,11.176
3,1,61,TOVPlayerMove,Moved from tile [3, 6] in direction [-1, 0].,11.896999999999998
3,0,68,TOVPlayerMove,Moved from tile [5, 6] in direction [1, 0].,11.930000000000001
3,2,82,TOVPlayerMove,Moved from tile [5, 7] in direction [-1, 0].,11.165000000000001
3,1,61,TOVPlayerMove,Moved from tile [4, 6] in direction [1, 0].,11.908
3,0,68,TOVPlayerMove,Moved from tile [4, 6] in direction [1, 0].,11.919
3,2,82,TOVPlayerMove,Moved from tile [6, 7] in direction [0, 1].,11.176
3,1,61,TOVPlayerMove,Moved from tile [5, 6] in direction [1, 0].,11.919
3,0,68,TOVPlayerMove,Moved from tile [4, 7] in direction [-1, 0].,11.930000000000001
3,2,82,TOVPlayerMove,Moved from tile [7, 7] in direction [0, 1].,11.187000000000001
3,1,61,TOVPlayerMove,Moved from tile [4, 6] in direction [0, 1].,11.907
3,0,68,TOVPlayerMove,Moved from tile [4, 8] in direction [1, 0].,11.938
3,2,82,TOVPlayerMove,Moved from tile [7, 8] in direction [1, 0].,11.185
3,1,90,TOVPlayerMove,Moved from tile [5, 6] in direction [0, 1].,11.918
3,0,92,TOVPlayerMove,Moved from tile [5, 8] in direction [0, 1].,11.949
3,0,92,TOVPlayerMove,Moved from tile [6, 8] in direction [1, 0].,11.96
3,1,90,TOVPlayerAttack,Default Attack against 3877,11.949
3,2,95,TOVPlayerUseCard,Played the card: null,11.184000000000001
3,2,95,TOVPlayerAttack,Default Attack against 3877,11.184000000000001
3,2,95,TOVPlayerUseCard,Played the card: null,11.184000000000001
3,2,95,TOVPlayerAttack,Default Attack against 3876,11.195
3,2,95,TOVPlayerAttack,Default Attack against 3877,11.195
3,1,93,TOVPlayerAttack,Default Attack against 3876,12.909
3,0,89,TOVPlayerMove,Moved from tile [6, 8] in direction [0, 1].,13.006000000000002
3,2,95,TOVPlayerMove,Moved from tile [6, 8] in direction [1, 0].,12.241000000000001
3,1,93,TOVPlayerMove,Moved from tile [6, 9] in direction [-1, 0].,12.899999999999999
3,0,89,TOVPlayerMove,Moved from tile [7, 8] in direction [0, -1].,13.017000000000001
3,2,95,TOVPlayerMove,Moved from tile [5, 8] in direction [0, -1].,12.229999999999999
3,1,93,TOVPlayerMove,Moved from tile [6, 8] in direction [-1, 0].,12.909
3,0,89,TOVPlayerMove,Moved from tile [7, 7] in direction [0, -1].,13.026000000000002
3,2,95,TOVPlayerMove,Moved from tile [4, 8] in direction [1, 0].,12.219
3,1,93,TOVPlayerMove,Moved from tile [6, 7] in direction [0, 1].,12.918
3,0,89,TOVPlayerMove,Moved from tile [8, 7] in direction [0, 1].,13.037
3,2,95,TOVPlayerMove,Moved from tile [4, 9] in direction [0, 1].,12.209999999999999
3,1,93,TOVPlayerMove,Moved from tile [6, 8] in direction [1, 0].,12.909
3,0,89,TOVPlayerMove,Moved from tile [8, 8] in direction [-1, 0].,13.028
3,2,95,TOVPlayerMove,Moved from tile [5, 9] in direction [-1, 0].,12.221
3,1,93,TOVPlayerMove,Moved from tile [5, 8] in direction [1, 0].,12.897999999999998
3,0,89,TOVPlayerMove,Moved from tile [7, 8] in direction [0, -1].,13.017000000000001
3,2,95,TOVPlayerMove,Moved from tile [6, 9] in direction [0, 1].,12.232
3,1,93,TOVPlayerMove,Moved from tile [5, 7] in direction [-1, 0].,12.907
3,0,89,TOVPlayerMove,Moved from tile [7, 9] in direction [0, 1].,13.008000000000001
3,2,95,TOVPlayerMove,Moved from tile [5, 9] in direction [1, 0].,12.221
3,1,93,TOVPlayerMove,Moved from tile [5, 8] in direction [1, 0].,12.897999999999998
3,0,89,TOVPlayerMove,Moved from tile [8, 9] in direction [-1, 0].,13.019000000000002
3,2,95,TOVPlayerMove,Moved from tile [6, 9] in direction [1, 0].,12.228
3,1,93,TOVPlayerMove,Moved from tile [4, 8] in direction [-1, 0].,12.885
3,0,89,TOVPlayerMove,Moved from tile [9, 9] in direction [0, 1].,13.004000000000001
3,2,95,TOVPlayerMove,Moved from tile [5, 9] in direction [-1, 0].,12.217
3,1,93,TOVPlayerMove,Moved from tile [4, 9] in direction [-1, 0].,12.873999999999999
3,0,89,TOVPlayerMove,Moved from tile [8, 9] in direction [0, -1].,13.013000000000002
3,2,95,TOVPlayerMove,Moved from tile [4, 9] in direction [1, 0].,12.206
3,1,93,TOVPlayerMove,Moved from tile [4, 8] in direction [0, -1].,12.885
3,0,89,TOVPlayerMove,Moved from tile [9, 9] in direction [0, 1].,13.004000000000001
3,2,95,TOVPlayerMove,Moved from tile [4, 8] in direction [-1, 0].,12.217
3,1,93,TOVPlayerMove,Moved from tile [4, 9] in direction [1, 0].,12.873999999999999
3,0,89,TOVPlayerMove,Moved from tile [8, 9] in direction [-1, 0].,13.013000000000002
3,2,95,TOVPlayerMove,Moved from tile [5, 8] in direction [1, 0].,12.228
3,1,93,TOVPlayerMove,Moved from tile [3, 9] in direction [1, 0].,12.863
3,0,89,TOVPlayerMove,Moved from tile [9, 9] in direction [0, -1].,13.004000000000001
3,2,95,TOVPlayerMove,Moved from tile [6, 8] in direction [0, -1].,12.239
3,1,93,TOVPlayerMove,Moved from tile [3, 8] in direction [1, 0].,12.873999999999999
3,0,89,TOVPlayerMove,Moved from tile [9, 8] in direction [0, -1].,13.015
3,2,95,TOVPlayerMove,Moved from tile [7, 8] in direction [0, 1].,12.25
