Game,PlayerID,Health,ActionType,ActionString,HeuristicValue,RoundNum
7,0,84,TOVPlayerMove,"Moved from tile [?, ?] in direction [0, -1].",75.125,147
7,1,63,TOVPlayerMove,"Moved from tile [?, ?] in direction [0, 1].",75.125,147
7,2,27,TOVPlayerUseCard,Played the card: Heal,75.125,147
7,0,83,TOVPlayerMove,"Moved from tile [?, ?] in direction [0, 1].",75.5,148
7,1,61,TOVPlayerUseCard,Played the card: Taunt,75.5,148
7,2,14,TOVPlayerUseCard,Played the card: Life tap,75.5,148
7,0,82,TOVPlayerMove,"Moved from tile [?, ?] in direction [0, 1].",75.875,149
7,1,61,TOVPlayerMove,"Moved from tile [?, ?] in direction [-1, 0].",75.875,149
7,2,22,TOVPlayerUseCard,Played the card: Heal,75.875,149
7,0,79,TOVPlayerUseCard,Played the card: Cleave,76.25,150
7,1,59,TOVPlayerMove,"Moved from tile [?, ?] in direction [0, 1].",76.25,150
7,2,22,TOVPlayerMove,"Moved from tile [?, ?] in direction [-1, 0].",76.25,150
7,0,78,TOVPlayerUseCard,Played the card: Cleave,76.625,151
7,1,58,TOVPlayerMove,"Moved from tile [?, ?] in direction [0, 1].",76.625,151
7,2,19,TOVPlayerMove,"Moved from tile [?, ?] in direction [0, 1].",76.625,151
7,0,75,TOVPlayerUseCard,Played the card: Empower,77.0,152
7,1,57,TOVPlayerUseCard,Played the card: Dazzle,77.0,152
7,2,28,TOVPlayerUseCard,Played the card: Heal,77.0,152
7,0,72,TOVPlayerUseCard,Played the card: null,77.375,153
7,1,56,TOVPlayerMove,"Moved from tile [?, ?] in direction [1, 0].",77.375,153
7,2,36,TOVPlayerUseCard,Played the card: Heal,77.375,153
7,0,72,TOVPlayerUseCard,Played the card: Empower,77.75,154
7,1,55,TOVPlayerMove,"Moved from tile [?, ?] in direction [1, 0].",77.75,154
7,2,44,TOVPlayerUseCard,Played the card: Heal,77.75,154
7,0,71,TOVPlayerUseCard,Played the card: null,78.125,155
7,1,54,TOVPlayerMove,"Moved from tile [?, ?] in direction [0, -1].",78.125,155
7,2,43,TOVPlayerMove,"Moved from tile [?, ?] in direction [1, 0].",78.125,155
7,0,69,TOVPlayerAttack,Default Attack against 29,78.5,156
7,1,52,TOVPlayerMove,"Moved from tile [?, ?] in direction [-1, 0].",78.5,156
7,2,30,TOVPlayerUseCard,Played the card: Life tap,78.5,156
7,0,66,TOVPlayerUseCard,Played the card: Empower,78.875,157
7,1,52,TOVPlayerUseCard,Played the card: Dazzle,78.875,157
7,2,30,TOVPlayerMove,"Moved from tile [?, ?] in direction [1, 0].",78.875,157
7,0,65,TOVPlayerUseCard,Played the card: Empower,79.25,158
7,1,49,TOVPlayerUseCard,Played the card: Taunt,79.25,158
7,2,20,TOVPlayerUseCard,Played the card: Life tap,79.25,158
7,0,63,TOVPlayerUseCard,Played the card: Cleave,79.625,159
7,1,47,TOVPlayerMove,"Moved from tile [?, ?] in direction [-1, 0].",79.625,159
7,2,30,TOVPlayerUseCard,Played the card: Heal,79.625,159
8,0,100,TOVPlayerMove,"Moved from tile [?, ?] in direction [1, 0].",0.96,0
8,1,99,TOVPlayerMove,"Moved from tile [?, ?] in direction [-1, 0].",0.949,0
8,2,98,TOVPlayerMove,"Moved from tile [?, ?] in direction [-1, 0].",-0.042,0
8,0,97,TOVPlayerMove,"Moved from tile [?, ?] in direction [1, 0].",0.705,1
8,1,98,TOVPlayerAttack,Default Attack against 27,1.207,1
8,2,95,TOVPlayerAttack,Default Attack against 30,0.198,1
8,0,97,TOVPlayerMove,"Moved from tile [?, ?] in direction [1, 0].",0.439,2
8,1,98,TOVPlayerMove,"Moved from tile [?, ?] in direction [0, -1].",0.946,2
8,2,84,TOVPlayerUseCard,Played the card: Life tap,2.064,2
8,0,94,TOVPlayerMove,"Moved from tile [?, ?] in direction [-1, 0].",0.66,3
8,1,97,TOVPlayerMove,"Moved from tile [?, ?] in direction [-1, 0].",0.687,3
8,2,72,TOVPlayerUseCard,Played the card: Life tap,2.313,3
8,0,93,TOVPlayerUseCard,Played the card: null,0.88,4
8,1,95,TOVPlayerMove,"Moved from tile [?, ?] in direction [-1, 0].",0.949,4
8,2,71,TOVPlayerMove,"Moved from tile [?, ?] in direction [0, -1].",1.945,4
8,0,91,TOVPlayerMove,"Moved from tile [?, ?] in direction [0, 1].",1.101,5
8,1,94,TOVPlayerMove,"Moved from tile [?, ?] in direction [-1, 0].",1.181,5
8,2,71,TOVPlayerAttack,Default Attack against 20,2.198,5
8,0,90,TOVPlayerUseCard,Played the card: Empower,1.343,6
8,1,91,TOVPlayerMove,"Moved from tile [?, ?] in direction [0, 1].",1.434,6
8,2,59,TOVPlayerUseCard,Played the card: Life tap,4.147,6
8,0,88,TOVPlayerMove,"Moved from tile [?, ?] in direction [0, 1].",1.564,7
8,1,90,TOVPlayerUseCard,Played the card: Taunt,1.721,7
8,2,59,TOVPlayerMove,"Moved from tile [?, ?] in direction [0, 1].",7.003,7
8,0,88,TOVPlayerMove,"Moved from tile [?, ?] in direction [0, 1].",1.784,8
8,1,87,TOVPlayerUseCard,Played the card: Dazzle,1.987,8
8,2,66,TOVPlayerUseCard,Played the card: Heal,8.934,8
8,0,85,TOVPlayerUseCard,Played the card: Cleave,2.038,9
8,1,85,TOVPlayerUseCard,Played the card: Dazzle,2.243,9
8,2,73,TOVPlayerUseCard,Played the card: Heal,9.249,9
