Game,PlayerID,Health,ActionType,ActionString,HeuristicValue
0,2,100,TOVPlayerMove,Moved from tile [0, 0] in direction [0, 1].,-0.030006737946999085
0,1,100,TOVPlayerMove,Moved from tile [0, 0] in direction [0, 1].,-0.030006737946999085
0,0,100,TOVPlayerMove,Moved from tile [0, 1] in direction [1, 0].,0.47998168436111127
0,2,100,TOVPlayerMove,Moved from tile [0, 1] in direction [1, 0].,0.47998168436111127
0,1,100,TOVPlayerMove,Moved from tile [1, 0] in direction [1, 0].,0.47998168436111127
0,0,100,TOVPlayerMove,Moved from tile [1, 1] in direction [0, 1].,0.23995021293163213
0,2,100,TOVPlayerMove,Moved from tile [1, 1] in direction [0, 1].,-0.010049787068367864
0,0,100,TOVPlayerMove,Moved from tile [2, 1] in direction [1, 0].,0.9998646647167634
0,2,100,TOVPlayerAttack,Default Attack against 29,-1.353352832366127E-4
0,1,100,TOVPlayerAttack,Default Attack against 29,-1.353352832366127E-4
0,2,98,TOVPlayerAttack,Default Attack against 29,1.9948646647167634
0,0,100,TOVPlayerMove,Moved from tile [3, 1] in direction [1, 0].,3.0046321205588287
0,2,98,TOVPlayerAttack,Default Attack against 32,2.0046321205588287
0,1,100,TOVPlayerAttack,Default Attack against 33,2.079632120558829
0,1,100,TOVPlayerAttack,Default Attack against 33,2.0846321205588287
0,0,100,TOVPlayerAttack,Default Attack against 33,3.0096321205588286
0,1,100,TOVPlayerAttack,Default Attack against 32,2.164632120558829
0,2,88,TOVPlayerAttack,Default Attack against 32,2.0096321205588286
0,0,100,TOVPlayerAttack,Default Attack against 32,5.004632120558829
0,2,88,TOVPlayerMove,Moved from tile [3, 1] in direction [1, 0].,4.0799502129316325
0,2,88,TOVPlayerMove,Moved from tile [3, 2] in direction [0, 1].,4.089864664716763
0,0,100,TOVPlayerAttack,Default Attack against 60,4.8148646647167626
0,1,100,TOVPlayerAttack,Default Attack against 60,6.159864664716763
0,0,100,TOVPlayerMove,Moved from tile [4, 2] in direction [1, 0].,7.396632120558829
0,2,88,TOVPlayerAttack,Default Attack against 63,6.596632120558829
0,1,100,TOVPlayerAttack,Default Attack against 63,6.669632120558829
0,1,93,TOVPlayerAttack,Default Attack against 63,6.786632120558829
0,0,97,TOVPlayerAttack,Default Attack against 64,7.403632120558829
0,2,88,TOVPlayerAttack,Default Attack against 64,6.603632120558829
0,0,97,TOVPlayerAttack,Default Attack against 64,9.40063212055883
0,2,88,TOVPlayerMove,Moved from tile [4, 2] in direction [1, 0].,8.675993262053002
0,2,88,TOVPlayerMove,Moved from tile [4, 3] in direction [0, 1].,8.435981684361112
0,0,97,TOVPlayerAttack,Default Attack against 95,9.160981684361113
0,1,93,TOVPlayerAttack,Default Attack against 95,10.533981684361112
0,0,99,TOVPlayerMove,Moved from tile [4, 3] in direction [1, 0].,10.984981684361113
0,2,97,TOVPlayerMove,Moved from tile [4, 4] in direction [0, 1].,10.194981684361112
0,0,99,TOVPlayerAttack,Default Attack against 122,10.994981684361113
0,0,99,TOVPlayerAttack,Default Attack against 122,11.078981684361112
0,2,90,TOVPlayerAttack,Default Attack against 123,10.203981684361112
0,0,99,TOVPlayerAttack,Default Attack against 123,13.077981684361113
0,0,99,TOVPlayerMove,Moved from tile [4, 5] in direction [0, 1].,13.087950212931633
0,2,90,TOVPlayerAttack,Default Attack against 145,12.287950212931632
0,1,98,TOVPlayerAttack,Default Attack against 145,13.293950212931632
0,2,90,TOVPlayerAttack,Default Attack against 145,14.286950212931632
0,2,90,TOVPlayerMove,Moved from tile [5, 5] in direction [1, 0].,14.296950212931632
0,0,99,TOVPlayerAttack,Default Attack against 149,15.096950212931633
0,0,98,TOVPlayerAttack,Default Attack against 149,15.180950212931632
0,0,98,TOVPlayerAttack,Default Attack against 148,15.189950212931633
0,2,90,TOVPlayerAttack,Default Attack against 148,14.30595021293163
0,0,98,TOVPlayerAttack,Default Attack against 148,17.178950212931635
0,2,90,TOVPlayerMove,Moved from tile [5, 5] in direction [-1, 0].,16.369950212931634
0,1,97,TOVPlayerMove,Moved from tile [5, 5] in direction [-1, 0].,17.362950212931633
0,0,98,TOVPlayerMove,Moved from tile [4, 5] in direction [-1, 0].,16.388950212931633
0,2,90,TOVPlayerMove,Moved from tile [4, 6] in direction [0, 1].,16.389864664716765
0,0,98,TOVPlayerAttack,Default Attack against 175,16.398864664716765
0,1,95,TOVPlayerAttack,Default Attack against 175,16.392864664716765
0,1,91,TOVPlayerUseCard,Played the card: Taunt,16.412864664716764
0,0,96,TOVPlayerUseCard,Played the card: Dazzle,16.482864664716764
0,1,91,TOVPlayerAttack,Default Attack against 173,16.412864664716764
0,1,91,TOVPlayerAttack,Default Attack against 173,16.496864664716764
0,1,91,TOVPlayerAttack,Default Attack against 174,16.505864664716764
0,2,88,TOVPlayerAttack,Default Attack against 174,18.388864664716763
0,0,92,TOVPlayerMove,Moved from tile [4, 7] in direction [0, 1].,18.991864664716765
0,1,91,TOVPlayerAttack,Default Attack against 203,19.089864664716764
0,2,88,TOVPlayerAttack,Default Attack against 203,20.888864664716763
0,0,92,TOVPlayerMove,Moved from tile [3, 7] in direction [-1, 0].,20.750864664716765
0,2,88,TOVPlayerAttack,Default Attack against 199,20.648864664716765
0,1,91,TOVPlayerAttack,Default Attack against 199,20.923864664716763
0,1,78,TOVPlayerAttack,Default Attack against 199,20.988864664716765
0,0,91,TOVPlayerAttack,Default Attack against 200,20.759864664716766
0,1,71,TOVPlayerAttack,Default Attack against 200,21.032864664716765
0,1,71,TOVPlayerAttack,Default Attack against 199,21.032864664716765
0,0,90,TOVPlayerAttack,Default Attack against 198,20.843864664716765
0,1,71,TOVPlayerAttack,Default Attack against 198,23.021864664716766
0,0,97,TOVPlayerMove,Moved from tile [3, 7] in direction [-1, 0].,22.657864664716765
0,2,95,TOVPlayerMove,Moved from tile [3, 7] in direction [0, 1].,22.462864664716765
0,1,92,TOVPlayerMove,Moved from tile [2, 7] in direction [0, 1].,23.77163212055883
0,0,97,TOVPlayerMove,Moved from tile [3, 8] in direction [0, -1].,22.66798168436111
0,2,95,TOVPlayerMove,Moved from tile [3, 9] in direction [0, 1].,22.48298168436111
